,"2403","2403","274","4","294","4306","290","1.0583941605839415","2403","2403","436","2","465","4501","463","1.061926605504587","2403","2403","287","0","320","4672","320","1.1149825783972125","2403","2403","158","0","178","4814","178","1.1265822784810127","2403","2403","45","0","51","4945","51","1.1333333333333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2404","2404","274","4","294","4306","290","1.0583941605839415","2404","2404","436","2","465","4501","463","1.061926605504587","2404","2404","287","0","320","4672","320","1.1149825783972125","2404","2404","158","0","178","4814","178","1.1265822784810127","2404","2404","45","0","51","4945","51","1.1333333333333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2405","2405","274","4","294","4306","290","1.0583941605839415","2405","2405","435","2","464","4502","462","1.0620689655172413","2405","2405","287","0","320","4672","320","1.1149825783972125","2405","2405","157","0","177","4815","177","1.127388535031847","2405","2405","44","0","50","4946","50","1.1363636363636365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2406","2406","274","4","294","4306","290","1.0583941605839415","2406","2406","435","2","464","4502","462","1.0620689655172413","2406","2406","287","0","320","4672","320","1.1149825783972125","2406","2406","156","0","176","4816","176","1.1282051282051282","2406","2406","43","0","49","4947","49","1.1395348837209303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2407","2407","274","4","294","4306","290","1.0583941605839415","2407","2407","434","2","463","4503","461","1.0622119815668203","2407","2407","287","0","320","4672","320","1.1149825783972125","2407","2407","156","0","176","4816","176","1.1282051282051282","2407","2407","43","0","49","4947","49","1.1395348837209303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2408","2408","273","4","292","4308","288","1.054945054945055","2408","2408","434","2","463","4503","461","1.0622119815668203","2408","2408","287","0","320","4672","320","1.1149825783972125","2408","2408","156","0","176","4816","176","1.1282051282051282","2408","2408","42","0","48","4948","48","1.1428571428571428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2409","2409","272","4","291","4309","287","1.0551470588235294","2409","2409","434","2","463","4503","461","1.0622119815668203","2409","2409","287","0","320","4672","320","1.1149825783972125","2409","2409","155","0","175","4817","175","1.1290322580645162","2409","2409","40","0","46","4950","46","1.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2410","2410","272","4","291","4309","287","1.0551470588235294","2410","2410","434","2","463","4503","461","1.0622119815668203","2410","2410","287","0","320","4672","320","1.1149825783972125","2410","2410","154","0","174","4818","174","1.12987012987013","2410","2410","39","0","45","4951","45","1.1538461538461537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2411","2411","271","4","290","4310","286","1.055350553505535","2411","2411","434","2","463","4503","461","1.0622119815668203","2411","2411","286","0","319","4673","319","1.1153846153846154","2411","2411","154","0","174","4818","174","1.12987012987013","2411","2411","38","0","43","4953","43","1.131578947368421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2412","2412","269","3","287","4313","284","1.0557620817843867","2412","2412","434","1","462","4504","461","1.0622119815668203","2412","2412","286","0","319","4673","319","1.1153846153846154","2412","2412","153","0","173","4819","173","1.130718954248366","2412","2412","37","0","42","4954","42","1.135135135135135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2413","2413","267","3","285","4315","282","1.0561797752808988","2413","2413","434","1","462","4504","461","1.0622119815668203","2413","2413","286","0","319","4673","319","1.1153846153846154","2413","2413","152","0","172","4820","172","1.131578947368421","2413","2413","36","0","41","4955","41","1.1388888888888888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2414","2414","266","2","283","4317","281","1.056390977443609","2414","2414","434","1","462","4504","461","1.0622119815668203","2414","2414","286","0","319","4673","319","1.1153846153846154","2414","2414","152","0","172","4820","172","1.131578947368421","2414","2414","36","0","41","4955","41","1.1388888888888888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2415","2415","264","2","281","4319","279","1.0568181818181819","2415","2415","433","1","461","4505","460","1.0623556581986142","2415","2415","286","0","319","4673","319","1.1153846153846154","2415","2415","151","0","170","4822","170","1.1258278145695364","2415","2415","36","0","41","4955","41","1.1388888888888888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2416","2416","263","2","280","4320","278","1.0570342205323193","2416","2416","433","1","461","4505","460","1.0623556581986142","2416","2416","286","0","319","4673","319","1.1153846153846154","2416","2416","151","0","170","4822","170","1.1258278145695364","2416","2416","35","0","40","4956","40","1.1428571428571428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2417","2417","263","2","280","4320","278","1.0570342205323193","2417","2417","433","1","461","4505","460","1.0623556581986142","2417","2417","286","0","319","4673","319","1.1153846153846154","2417","2417","151","0","170","4822","170","1.1258278145695364","2417","2417","34","0","39","4957","39","1.1470588235294117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2418","2418","262","2","279","4321","277","1.0572519083969465","2418","2418","433","1","461","4505","460","1.0623556581986142","2418","2418","286","0","319","4673","319","1.1153846153846154","2418","2418","150","0","169","4823","169","1.1266666666666667","2418","2418","33","0","38","4958","38","1.1515151515151516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2419","2419","260","2","277","4323","275","1.0576923076923077","2419","2419","433","1","461","4505","460","1.0623556581986142","2419","2419","286","0","319","4673","319","1.1153846153846154","2419","2419","150","0","169","4823","169","1.1266666666666667","2419","2419","33","0","38","4958","38","1.1515151515151516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2420","2420","259","2","276","4324","274","1.057915057915058","2420","2420","433","0","460","4506","460","1.0623556581986142","2420","2420","286","0","319","4673","319","1.1153846153846154","2420","2420","150","0","169","4823","169","1.1266666666666667","2420","2420","33","0","38","4958","38","1.1515151515151516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2421","2421","258","2","275","4325","273","1.058139534883721","2421","2421","433","0","460","4506","460","1.0623556581986142","2421","2421","286","0","319","4673","319","1.1153846153846154","2421","2421","150","0","169","4823","169","1.1266666666666667","2421","2421","32","0","37","4959","37","1.15625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2422","2422","254","2","271","4329","269","1.0590551181102361","2422","2422","433","0","460","4506","460","1.0623556581986142","2422","2422","286","0","319","4673","319","1.1153846153846154","2422","2422","149","0","168","4824","168","1.1275167785234899","2422","2422","31","0","35","4961","35","1.1290322580645162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2423","2423","254","2","271","4329","269","1.0590551181102361","2423","2423","433","0","460","4506","460","1.0623556581986142","2423","2423","286","0","319","4673","319","1.1153846153846154","2423","2423","149","0","168","4824","168","1.1275167785234899","2423","2423","31","0","35","4961","35","1.1290322580645162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2424","2424","253","1","269","4331","268","1.0592885375494072","2424","2424","432","0","459","4507","459","1.0625","2424","2424","286","0","319","4673","319","1.1153846153846154","2424","2424","148","0","167","4825","167","1.1283783783783783","2424","2424","31","0","35","4961","35","1.1290322580645162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2425","2425","253","0","268","4332","268","1.0592885375494072","2425","2425","431","0","458","4508","458","1.062645011600928","2425","2425","286","0","319","4673","319","1.1153846153846154","2425","2425","148","0","167","4825","167","1.1283783783783783","2425","2425","31","0","35","4961","35","1.1290322580645162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2426","2426","253","0","268","4332","268","1.0592885375494072","2426","2426","431","0","458","4508","458","1.062645011600928","2426","2426","286","0","319","4673","319","1.1153846153846154","2426","2426","148","0","167","4825","167","1.1283783783783783","2426","2426","31","0","35","4961","35","1.1290322580645162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2427","2427","253","0","268","4332","268","1.0592885375494072","2427","2427","431","0","458","4508","458","1.062645011600928","2427","2427","285","0","318","4674","318","1.1157894736842104","2427","2427","148","0","167","4825","167","1.1283783783783783","2427","2427","29","0","33","4963","33","1.1379310344827587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2428","2428","252","0","267","4333","267","1.0595238095238095","2428","2428","431","0","458","4508","458","1.062645011600928","2428","2428","285","0","318","4674","318","1.1157894736842104","2428","2428","148","0","167","4825","167","1.1283783783783783","2428","2428","29","0","33","4963","33","1.1379310344827587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2429","2429","252","0","267","4333","267","1.0595238095238095","2429","2429","431","0","458","4508","458","1.062645011600928","2429","2429","284","0","317","4675","317","1.1161971830985915","2429","2429","148","0","167","4825","167","1.1283783783783783","2429","2429","29","0","33","4963","33","1.1379310344827587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2430","2430","251","0","266","4334","266","1.0597609561752988","2430","2430","431","0","458","4508","458","1.062645011600928","2430","2430","284","0","317","4675","317","1.1161971830985915","2430","2430","148","0","167","4825","167","1.1283783783783783","2430","2430","26","0","29","4967","29","1.1153846153846154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2431","2431","250","0","265","4335","265","1.06","2431","2431","431","0","458","4508","458","1.062645011600928","2431","2431","284","0","317","4675","317","1.1161971830985915","2431","2431","148","0","167","4825","167","1.1283783783783783","2431","2431","26","0","29","4967","29","1.1153846153846154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2432","2432","250","0","265","4335","265","1.06","2432","2432","430","0","457","4509","457","1.0627906976744186","2432","2432","284","0","317","4675","317","1.1161971830985915","2432","2432","147","0","166","4826","166","1.129251700680272","2432","2432","22","0","25","4971","25","1.1363636363636365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2433","2433","250","0","265","4335","265","1.06","2433","2433","429","0","456","4510","456","1.062937062937063","2433","2433","284","0","317","4675","317","1.1161971830985915","2433","2433","146","0","165","4827","165","1.13013698630137","2433","2433","19","0","22","4974","22","1.1578947368421053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2434","2434","248","0","263","4337","263","1.060483870967742","2434","2434","428","0","455","4511","455","1.0630841121495327","2434","2434","284","0","317","4675","317","1.1161971830985915","2434","2434","146","0","165","4827","165","1.13013698630137","2434","2434","19","0","22","4974","22","1.1578947368421053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2435","2435","246","0","261","4339","261","1.0609756097560976","2435","2435","427","0","454","4512","454","1.063231850117096","2435","2435","284","0","317","4675","317","1.1161971830985915","2435","2435","146","0","165","4827","165","1.13013698630137","2435","2435","19","0","22","4974","22","1.1578947368421053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2436","2436","246","0","261","4339","261","1.0609756097560976","2436","2436","427","0","454","4512","454","1.063231850117096","2436","2436","284","0","317","4675","317","1.1161971830985915","2436","2436","146","0","165","4827","165","1.13013698630137","2436","2436","19","0","22","4974","22","1.1578947368421053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2437","2437","245","0","260","4340","260","1.0612244897959184","2437","2437","426","0","453","4513","453","1.0633802816901408","2437","2437","284","0","317","4675","317","1.1161971830985915","2437","2437","146","0","165","4827","165","1.13013698630137","2437","2437","17","0","20","4976","20","1.1764705882352942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2438","2438","245","0","260","4340","260","1.0612244897959184","2438","2438","426","0","453","4513","453","1.0633802816901408","2438","2438","283","0","316","4676","316","1.11660777385159","2438","2438","146","0","165","4827","165","1.13013698630137","2438","2438","16","0","19","4977","19","1.1875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2439","2439","244","0","259","4341","259","1.0614754098360655","2439","2439","426","0","453","4513","453","1.0633802816901408","2439","2439","283","0","316","4676","316","1.11660777385159","2439","2439","146","0","165","4827","165","1.13013698630137","2439","2439","16","0","19","4977","19","1.1875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2440","2440","244","0","259","4341","259","1.0614754098360655","2440","2440","425","0","452","4514","452","1.0635294117647058","2440","2440","283","0","316","4676","316","1.11660777385159","2440","2440","146","0","165","4827","165","1.13013698630137","2440","2440","16","0","19","4977","19","1.1875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2441","2441","242","0","257","4343","257","1.06198347107438","2441","2441","424","0","451","4515","451","1.0636792452830188","2441","2441","283","0","316","4676","316","1.11660777385159","2441","2441","146","0","165","4827","165","1.13013698630137","2441","2441","16","0","19","4977","19","1.1875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2442","2442","240","0","255","4345","255","1.0625","2442","2442","424","0","451","4515","451","1.0636792452830188","2442","2442","283","0","316","4676","316","1.11660777385159","2442","2442","146","0","165","4827","165","1.13013698630137","2442","2442","15","0","16","4980","16","1.0666666666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2443","2443","240","0","255","4345","255","1.0625","2443","2443","423","0","449","4517","449","1.0614657210401892","2443","2443","283","0","316","4676","316","1.11660777385159","2443","2443","146","0","165","4827","165","1.13013698630137","2443","2443","15","0","16","4980","16","1.0666666666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2444","2444","240","0","255","4345","255","1.0625","2444","2444","423","0","449","4517","449","1.0614657210401892","2444","2444","283","0","316","4676","316","1.11660777385159","2444","2444","146","0","165","4827","165","1.13013698630137","2444","2444","15","0","16","4980","16","1.0666666666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2445","2445","240","0","255","4345","255","1.0625","2445","2445","421","0","447","4519","447","1.0617577197149644","2445","2445","283","0","316","4676","316","1.11660777385159","2445","2445","146","0","165","4827","165","1.13013698630137","2445","2445","15","0","16","4980","16","1.0666666666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2446","2446","240","0","255","4345","255","1.0625","2446","2446","421","0","447","4519","447","1.0617577197149644","2446","2446","283","0","316","4676","316","1.11660777385159","2446","2446","146","0","165","4827","165","1.13013698630137","2446","2446","15","0","16","4980","16","1.0666666666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2447","2447","239","0","254","4346","254","1.0627615062761506","2447","2447","419","0","445","4521","445","1.062052505966587","2447","2447","283","0","316","4676","316","1.11660777385159","2447","2447","144","0","163","4829","163","1.1319444444444444","2447","2447","14","0","15","4981","15","1.0714285714285714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2448","2448","238","0","253","4347","253","1.0630252100840336","2448","2448","419","0","445","4521","445","1.062052505966587","2448","2448","283","0","316","4676","316","1.11660777385159","2448","2448","144","0","163","4829","163","1.1319444444444444","2448","2448","13","0","14","4982","14","1.0769230769230769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2449","2449","238","0","253","4347","253","1.0630252100840336","2449","2449","419","0","445","4521","445","1.062052505966587","2449","2449","283","0","316","4676","316","1.11660777385159","2449","2449","143","0","162","4830","162","1.132867132867133","2449","2449","13","0","14","4982","14","1.0769230769230769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2450","2450","238","0","253","4347","253","1.0630252100840336","2450","2450","419","0","445","4521","445","1.062052505966587","2450","2450","283","0","316","4676","316","1.11660777385159","2450","2450","143","0","162","4830","162","1.132867132867133","2450","2450","13","0","14","4982","14","1.0769230769230769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2451","2451","238","0","253","4347","253","1.0630252100840336","2451","2451","419","0","445","4521","445","1.062052505966587","2451","2451","283","0","316","4676","316","1.11660777385159","2451","2451","143","0","162","4830","162","1.132867132867133","2451","2451","12","0","13","4983","13","1.0833333333333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2452","2452","237","0","252","4348","252","1.0632911392405062","2452","2452","418","0","444","4522","444","1.062200956937799","2452","2452","283","0","316","4676","316","1.11660777385159","2452","2452","143","0","162","4830","162","1.132867132867133","2452","2452","12","0","13","4983","13","1.0833333333333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2453","2453","237","0","252","4348","252","1.0632911392405062","2453","2453","418","0","444","4522","444","1.062200956937799","2453","2453","283","0","316","4676","316","1.11660777385159","2453","2453","143","0","162","4830","162","1.132867132867133","2453","2453","11","0","12","4984","12","1.0909090909090908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2454","2454","237","0","252","4348","252","1.0632911392405062","2454","2454","417","0","443","4523","443","1.0623501199040768","2454","2454","281","0","313","4679","313","1.113879003558719","2454","2454","143","0","162","4830","162","1.132867132867133","2454","2454","11","0","12","4984","12","1.0909090909090908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2455","2455","237","0","252","4348","252","1.0632911392405062","2455","2455","417","0","443","4523","443","1.0623501199040768","2455","2455","281","0","313","4679","313","1.113879003558719","2455","2455","143","0","162","4830","162","1.132867132867133","2455","2455","11","0","12","4984","12","1.0909090909090908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2456","2456","237","0","252","4348","252","1.0632911392405062","2456","2456","416","0","442","4524","442","1.0625","2456","2456","281","0","313","4679","313","1.113879003558719","2456","2456","143","0","162","4830","162","1.132867132867133","2456","2456","10","0","11","4985","11","1.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2457","2457","236","0","251","4349","251","1.0635593220338984","2457","2457","416","0","442","4524","442","1.0625","2457","2457","281","0","313","4679","313","1.113879003558719","2457","2457","143","0","162","4830","162","1.132867132867133","2457","2457","9","0","10","4986","10","1.1111111111111112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2458","2458","235","0","250","4350","250","1.0638297872340425","2458","2458","416","0","442","4524","442","1.0625","2458","2458","281","0","313","4679","313","1.113879003558719","2458","2458","143","0","162","4830","162","1.132867132867133","2458","2458","7","0","8","4988","8","1.1428571428571428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2459","2459","234","0","249","4351","249","1.064102564102564","2459","2459","416","0","442","4524","442","1.0625","2459","2459","281","0","313","4679","313","1.113879003558719","2459","2459","143","0","162","4830","162","1.132867132867133","2459","2459","7","0","8","4988","8","1.1428571428571428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2460","2460","234","0","249","4351","249","1.064102564102564","2460","2460","415","0","441","4525","441","1.0626506024096385","2460","2460","281","0","313","4679","313","1.113879003558719","2460","2460","143","0","162","4830","162","1.132867132867133","2460","2460","7","0","8","4988","8","1.1428571428571428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2461","2461","234","0","249","4351","249","1.064102564102564","2461","2461","415","0","441","4525","441","1.0626506024096385","2461","2461","281","0","313","4679","313","1.113879003558719","2461","2461","143","0","162","4830","162","1.132867132867133","2461","2461","6","0","7","4989","7","1.1666666666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2462","2462","234","0","249","4351","249","1.064102564102564","2462","2462","414","0","440","4526","440","1.0628019323671498","2462","2462","281","0","313","4679","313","1.113879003558719","2462","2462","143","0","162","4830","162","1.132867132867133","2462","2462","6","0","7","4989","7","1.1666666666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2463","2463","234","0","249","4351","249","1.064102564102564","2463","2463","414","0","440","4526","440","1.0628019323671498","2463","2463","281","0","313","4679","313","1.113879003558719","2463","2463","143","0","162","4830","162","1.132867132867133","2463","2463","5","0","6","4990","6","1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2464","2464","234","0","249","4351","249","1.064102564102564","2464","2464","414","0","440","4526","440","1.0628019323671498","2464","2464","281","0","313","4679","313","1.113879003558719","2464","2464","142","0","161","4831","161","1.1338028169014085","2464","2464","4","0","5","4991","5","1.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2465","2465","234","0","249","4351","249","1.064102564102564","2465","2465","414","0","440","4526","440","1.0628019323671498","2465","2465","281","0","313","4679","313","1.113879003558719","2465","2465","141","0","160","4832","160","1.1347517730496455","2465","2465","2","0","3","4993","3","1.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2466","2466","234","0","249","4351","249","1.064102564102564","2466","2466","414","0","440","4526","440","1.0628019323671498","2466","2466","281","0","313","4679","313","1.113879003558719","2466","2466","141","0","160","4832","160","1.1347517730496455","2466","2466","1","0","1","4995","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2467","2467","233","0","248","4352","248","1.0643776824034334","2467","2467","414","0","440","4526","440","1.0628019323671498","2467","2467","281","0","313","4679","313","1.113879003558719","2467","2467","141","0","160","4832","160","1.1347517730496455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2468","2468","233","0","248","4352","248","1.0643776824034334","2468","2468","414","0","440","4526","440","1.0628019323671498","2468","2468","281","0","313","4679","313","1.113879003558719","2468","2468","141","0","160","4832","160","1.1347517730496455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2469","2469","233","0","248","4352","248","1.0643776824034334","2469","2469","413","0","438","4528","438","1.0605326876513317","2469","2469","280","0","312","4680","312","1.1142857142857143","2469","2469","141","0","160","4832","160","1.1347517730496455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2470","2470","233","0","248","4352","248","1.0643776824034334","2470","2470","413","0","438","4528","438","1.0605326876513317","2470","2470","280","0","312","4680","312","1.1142857142857143","2470","2470","140","0","159","4833","159","1.1357142857142857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2471","2471","233","0","248","4352","248","1.0643776824034334","2471","2471","413","0","438","4528","438","1.0605326876513317","2471","2471","280","0","312","4680","312","1.1142857142857143","2471","2471","140","0","159","4833","159","1.1357142857142857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2472","2472","233","0","248","4352","248","1.0643776824034334","2472","2472","413","0","438","4528","438","1.0605326876513317","2472","2472","280","0","312","4680","312","1.1142857142857143","2472","2472","140","0","159","4833","159","1.1357142857142857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2473","2473","233","0","248","4352","248","1.0643776824034334","2473","2473","413","0","438","4528","438","1.0605326876513317","2473","2473","280","0","312","4680","312","1.1142857142857143","2473","2473","140","0","159","4833","159","1.1357142857142857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2474","2474","233","0","248","4352","248","1.0643776824034334","2474","2474","411","0","436","4530","436","1.0608272506082725","2474","2474","280","0","312","4680","312","1.1142857142857143","2474","2474","139","0","158","4834","158","1.1366906474820144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2475","2475","233","0","248","4352","248","1.0643776824034334","2475","2475","411","0","436","4530","436","1.0608272506082725","2475","2475","280","0","312","4680","312","1.1142857142857143","2475","2475","138","0","157","4835","157","1.1376811594202898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2476","2476","231","0","246","4354","246","1.0649350649350648","2476","2476","411","0","436","4530","436","1.0608272506082725","2476","2476","280","0","312","4680","312","1.1142857142857143","2476","2476","138","0","157","4835","157","1.1376811594202898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2477","2477","231","0","246","4354","246","1.0649350649350648","2477","2477","410","0","435","4531","435","1.0609756097560976","2477","2477","280","0","312","4680","312","1.1142857142857143","2477","2477","138","0","157","4835","157","1.1376811594202898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2478","2478","231","0","246","4354","246","1.0649350649350648","2478","2478","410","0","435","4531","435","1.0609756097560976","2478","2478","280","0","312","4680","312","1.1142857142857143","2478","2478","137","0","156","4836","156","1.1386861313868613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2479","2479","231","0","246","4354","246","1.0649350649350648","2479","2479","410","0","435","4531","435","1.0609756097560976","2479","2479","280","0","312","4680","312","1.1142857142857143","2479","2479","137","0","156","4836","156","1.1386861313868613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2480","2480","230","0","245","4355","245","1.065217391304348","2480","2480","410","0","435","4531","435","1.0609756097560976","2480","2480","280","0","312","4680","312","1.1142857142857143","2480","2480","137","0","156","4836","156","1.1386861313868613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2481","2481","228","0","242","4358","242","1.0614035087719298","2481","2481","410","0","435","4531","435","1.0609756097560976","2481","2481","280","0","312","4680","312","1.1142857142857143","2481","2481","137","0","156","4836","156","1.1386861313868613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2482","2482","228","0","242","4358","242","1.0614035087719298","2482","2482","410","0","435","4531","435","1.0609756097560976","2482","2482","280","0","312","4680","312","1.1142857142857143","2482","2482","136","0","154","4838","154","1.1323529411764706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2483","2483","228","0","242","4358","242","1.0614035087719298","2483","2483","409","0","434","4532","434","1.061124694376528","2483","2483","279","0","310","4682","310","1.1111111111111112","2483","2483","136","0","154","4838","154","1.1323529411764706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2484","2484","228","0","242","4358","242","1.0614035087719298","2484","2484","409","0","434","4532","434","1.061124694376528","2484","2484","278","0","309","4683","309","1.1115107913669064","2484","2484","136","0","154","4838","154","1.1323529411764706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2485","2485","228","0","242","4358","242","1.0614035087719298","2485","2485","409","0","434","4532","434","1.061124694376528","2485","2485","278","0","309","4683","309","1.1115107913669064","2485","2485","135","0","153","4839","153","1.1333333333333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"2486","2486","228","0","242","4358","242","1.0614035087719298","2486","2486","409","0","434","4532","434","1.061124694376528","2486","2486","278","0","309","4683","309","1.1115107913669064","2486","2486","135","0","153","4839","153","1.1333333333333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
